圖幅編號,人孔編號,X坐標,Y坐標,主集水區名稱,行政區,行政里,道路名稱,人孔蓋型式,人孔種類,箱涵屬性,使用狀態,資料狀態,人孔深度,人孔尺寸長度,人孔尺寸寬度,人孔頂標高,人孔頂路面寬,地盤標高
4445,'4445-19',305973.948,2771024.666,中山抽水站排水系統,松山區,復源里,光復南路32巷42號,圓形,正常人孔,無,使用,實測,1.86,1.44,0.42,6.275,,6.275
4445,'4445-20',306030.738,2771030.725,中山抽水站排水系統,松山區,復建里,光復南路32巷34號,圓形,覆蓋人孔,無,使用,實測,1.89,1.55,0.34,5.97,,6.17
4445,'4445-21',306094.748,2771039.692,中山抽水站排水系統,松山區,復建里,光復南路32巷28號,圓形,正常人孔,無,使用,實測,1.85,1.4,0.45,6.025,,6.025
4446,'4446-33',306133.958,2771151.251,中山抽水站排水系統,松山區,復建里,八德路3段158巷7衖47號,圓形,覆蓋人孔,無,使用,實測,2.69,2,0.69,5.723,,5.923
4446,'4446-331',306127.171,2771205.283,中山抽水站排水系統,松山區,復建里,八德路3段198號,圓形,覆蓋人孔,無,使用,實測,2.56,1.64,0.92,5.517,,5.717
4446,'4446-F3',306123.9,2771212.288,中山抽水站排水系統,松山區,復勢里,八德路三段,圓形,虛人孔,無,停用,原圖轉繪,2.56,1.64,0.92,5.717,,5.717
4446,'4446-332',306122.631,2771215.006,中山抽水站排水系統,松山區,復勢里,八德路3段195號,圓形,覆蓋人孔,無,使用,實測,3.14,1.82,1.32,5.657,,5.857
4446,'4446-34',306080.451,2771218.948,中山抽水站排水系統,松山區,復勢里,八德路3段179號,圓形,覆蓋人孔,無,使用,實測,2.96,2,0.96,5.721,,5.921
4446,'4446-39',306008.288,2771218.839,中山抽水站排水系統,松山區,復勢里,八德路3段155巷巷口,圓形,覆蓋人孔,無,使用,實測,3.7,2.05,1.65,6.184,,6.384
4446,'4446-41',305924.482,2771232.963,中山抽水站排水系統,松山區,復勢里,八德路3段123號,圓形,覆蓋人孔,無,使用,實測,3.86,2.44,1.42,6.14,,6.34
4349,'4349-40',305169.575,2773048.964,中山抽水站排水系統,松山區,民福里,民族東路676號,圓形,正常人孔,無,使用,實測,4.89,3,1.89,3.657,,3.657
4349,'4349-401',305163.384,2773054.78,中山抽水站排水系統,松山區,民福里,民族東路674號,圓形,覆蓋人孔,無,使用,實測,4.92,3.01,1.91,3.563,,3.763
4349,'4349-41',305145.899,2773070.592,中山抽水站排水系統,松山區,民福里,民族東路672號,圓形,覆蓋人孔,無,使用,實測,5.06,3.02,2.04,3.663,,3.863
4349,'4349-42',305123.046,2773091.998,中山抽水站排水系統,松山區,民福里,民族東路622號,圓形,覆蓋人孔,無,使用,實測,4.59,3,1.59,3.606,,3.806
4349,'4349-43',305060.258,2773148.457,中山抽水站排水系統,松山區,民福里,民族東路642號,圓形,覆蓋人孔,無,使用,實測,4.66,3.01,1.65,4.245,,4.445
4349,'4349-44',304998.024,2773196.458,中山抽水站排水系統,松山區,民福里,民族東路626號,圓形,正常人孔,無,使用,實測,5.34,2.92,2.42,4.271,,4.271
4349,'4349-441',304963.399,2773227.189,中山抽水站排水系統,松山區,民福里,民族東路610號,圓形,覆蓋人孔,無,使用,實測,4.92,3.02,1.9,4.553,,4.753
4349,'4349-45',304915.875,2773254.848,中山抽水站排水系統,松山區,民福里,民族東路540號,圓形,正常人孔,無,使用,實測,4.22,2.94,1.28,3.088,,3.088
4349,'4349-46',304826.149,2773328.952,中山抽水站排水系統,中山區,大佳里,民族東路540號,圓形,正常人孔,無,使用,實測,4.37,2.85,1.52,3.115,,3.115
4249,'4249-01',304682.107,2773423.377,中山抽水站排水系統,中山區,大佳里,民族東路510號,圓形,覆蓋人孔,無,停用,原圖轉繪,4.37,2.85,1.52,2.787,,2.987
4349,'4349-F16',305194.943,2773031.37,中山抽水站排水系統,松山區,民福里,民族東路,圓形,虛人孔,無,停用,原圖轉繪,4.37,2.85,1.52,2.987,,2.987
4349,'4349-35',305121.439,2773090.661,中山抽水站排水系統,松山區,民福里,民族東路662號,圓形,正常人孔,無,使用,實測,4.98,2.86,2.12,3.715,,3.715
4349,'4349-351',305111.927,2773094.803,中山抽水站排水系統,松山區,民福里,民族東路658號,圓形,覆蓋人孔,無,使用,實測,4.53,2.9,1.63,3.912,,4.112
4349,'4349-36',305075.294,2773127.102,中山抽水站排水系統,松山區,民福里,民族東路650號,圓形,覆蓋人孔,無,使用,實測,4.63,2.94,1.69,3.723,,3.923
4349,'4349-37',305030.058,2773163.036,中山抽水站排水系統,松山區,民福里,民族東路634號,圓形,覆蓋人孔,無,使用,實測,4.81,3.01,1.8,3.581,,3.781
4349,'4349-38',304999.221,2773192.861,中山抽水站排水系統,松山區,民福里,民族東路626號,圓形,覆蓋人孔,無,停用,原圖轉繪,4.81,3.01,1.8,4.056,,4.256
4349,'4349-39',304912.274,2773255.364,中山抽水站排水系統,中山區,大佳里,民族東路與復興北路交接口,圓形,正常人孔,無,使用,實測,4.2,2.98,1.22,3.07,,3.07
4349,'4349-391',304900.005,2773266.304,中山抽水站排水系統,中山區,大佳里,民族東路564號,圓形,覆蓋人孔,無,停用,原圖轉繪,4.2,2.98,1.22,2.722,,2.922
4249,'4249-13',304771.354,2773368.337,中山抽水站排水系統,中山區,大佳里,民族東路526號,圓形,覆蓋人孔,無,停用,原圖轉繪,4.2,2.98,1.22,2.83,,3.03
4349,'4349-F5',305193.577,2773025.932,中山抽水站排水系統,松山區,民福里,民族東路,圓形,虛人孔,無,停用,原圖轉繪,4.2,2.98,1.22,3.03,,3.03
4345,'4345-50',305119.206,2770855.847,中山抽水站排水系統,大安區,光武里,大安路一段5號,圓形,覆蓋人孔,無,使用,實測,2.64,1.32,1.32,5.482,,5.682
4345,'4345-51',305118.213,2770864.48,中山抽水站排水系統,大安區,光武里,大安路一段3號,圓形,正常人孔,無,使用,實測,3.07,1.52,1.55,5.832,,5.832
4345,'4345-52',305192.662,2770859.996,中山抽水站排水系統,大安區,光武里,市民大道4段64號,圓形,正常人孔,無,使用,實測,2.88,1.4,1.48,5.715,,5.715
4345,'4345-54',305220.817,2770860.001,中山抽水站排水系統,大安區,光武里,市民大道4段68巷2號,圓形,正常人孔,無,使用,實測,3.47,1.62,1.85,5.793,,5.793
4345,'4345-53',305221.789,2770850.841,中山抽水站排水系統,大安區,光武里,市民大道4段68巷2號,圓形,正常人孔,無,使用,實測,3.14,1.53,1.61,5.579,,5.579
4345,'4345-55',305307.392,2770850.903,中山抽水站排水系統,大安區,光武里,市民大道4段86號,圓形,正常人孔,無,使用,實測,3.55,1.45,2.1,5.933,,5.933
4345,'4345-56',305354.584,2770844.711,中山抽水站排水系統,大安區,光武里,忠孝東路4段101巷巷口,方形,正常人孔,無,使用,實測,3.44,3.08,0.36,5.909,,5.909
4345,'4345-58',304988.804,2770886.423,中山抽水站排水系統,松山區,中崙里,市民大道4段37巷巷口,圓形,正常人孔,無,使用,實測,2.36,1.53,0.83,5.673,,5.673
4345,'4345-59',305047.427,2770893.983,中山抽水站排水系統,松山區,中崙里,八德路2段366巷巷口,圓形,覆蓋人孔,無,使用,實測,3.26,1.84,1.42,5.783,,5.983
4345,'4345-60',305099.232,2770897.143,中山抽水站排水系統,松山區,中崙里,市民大道4段59號,圓形,正常人孔,無,使用,實測,3.19,1.53,1.66,6.009,,6.009
4345,'4345-62',305165.468,2770896.65,中山抽水站排水系統,大安區,光武里,市民大道4段63號,圓形,正常人孔,無,使用,實測,3.47,2.02,1.45,6.01,,6.01
4345,'4345-61',305165.684,2770907.939,中山抽水站排水系統,松山區,福成里,八德路2段410巷巷口,圓形,正常人孔,無,使用,實測,2.94,1.87,1.07,5.827,,5.827
4345,'4345-63',305207.703,2770893.044,中山抽水站排水系統,松山區,福成里,市民大道4段77號,圓形,正常人孔,無,使用,實測,3.45,2.01,1.44,5.841,,5.841
4345,'4345-64',305258.448,2770887.746,中山抽水站排水系統,松山區,福成里,市民大道4段89號,圓形,正常人孔,無,使用,實測,3.64,2.02,1.62,5.765,,5.765
4345,'4345-65',305307.604,2770882.024,中山抽水站排水系統,松山區,福成里,市民大道4段105號,圓形,正常人孔,無,使用,實測,3.59,2.02,1.57,5.924,,5.924
4345,'4345-109',305097.837,2770905.921,中山抽水站排水系統,松山區,中崙里,市民大道4段51號,圓形,覆蓋人孔,無,使用,實測,3.24,1.77,1.47,5.592,,5.792
4345,'4345-110',305308.194,2770893.6,中山抽水站排水系統,松山區,福成里,市民大道4段105號,圓形,覆蓋人孔,無,使用,實測,3.26,2.1,1.16,5.407,,5.607
4345,'4345-08',305506.561,2770823.179,中山抽水站排水系統,大安區,建安里,市民大道4段102號,圓形,正常人孔,無,使用,實測,4.25,2.04,2.02,5.88,,5.88
4345,'4345-09',305470.669,2770827.583,中山抽水站排水系統,大安區,建安里,敦化南路1段161巷5弄弄口,圓形,正常人孔,無,使用,實測,3.97,1.84,1.84,5.78,,5.78
4345,'4345-11',305414.228,2770824.039,中山抽水站排水系統,大安區,建安里,市民大道4段與敦化南路1段交接口,圓形,覆蓋人孔,無,使用,實測,4.06,2.48,1.58,5.32,,5.52
4345,'4345-F1',305464.37,2770828.224,中山抽水站排水系統,大安區,建安里,敦化南路一段,圓形,虛人孔,無,停用,原圖轉繪,4.06,2.48,1.58,5.52,,5.52
4345,'4345-12',305412.582,2770792.202,中山抽水站排水系統,大安區,建安里,市民大道4段與敦化南路1段交接口,圓形,覆蓋人孔,無,使用,實測,3.61,2.6,1.01,4.921,,5.121
4345,'4345-13',305405.186,2770839.034,中山抽水站排水系統,大安區,建安里,市民大道四段路燈183,圓形,覆蓋人孔,無,使用,實測,4.39,2.36,2.03,5.696,,5.896
4345,'4345-F24',305409.705,2770870.681,中山抽水站排水系統,松山區,敦化里,市民大道與敦化南路1段交接口,圓形,虛人孔,無,停用,原圖轉繪,4.39,2.36,2.03,5.896,,5.896
4345,'4345-F25',305409.652,2770875.68,中山抽水站排水系統,松山區,敦化里,市民大道與敦化南路1段交接口,圓形,虛人孔,無,停用,原圖轉繪,4.39,2.36,2.03,5.896,,5.896
4345,'4345-23',305568.451,2771057.766,中山抽水站排水系統,松山區,敦化里,八德路3段12巷20衖1號,圓形,覆蓋人孔,無,使用,實測,2.04,1.5,0.54,5.074,,5.274
4345,'4345-24',305569.35,2771004.24,中山抽水站排水系統,松山區,敦化里,八德路3段12巷51衖1號,圓形,正常人孔,無,使用,實測,2.25,1.48,0.77,5.516,,5.516
4345,'4345-25',305519.715,2771004.649,中山抽水站排水系統,松山區,敦化里,八德路3段12巷52衖9號,圓形,覆蓋人孔,無,使用,實測,2.39,1.6,0.79,5.386,,5.586
4345,'4345-26',305467.138,2771005.098,中山抽水站排水系統,松山區,敦化里,八德路3段12巷52衖30號,圓形,正常人孔,無,使用,實測,2.45,1.73,0.72,5.44,,5.44
4345,'4345-28',305407.655,2770870.578,中山抽水站排水系統,松山區,敦化里,市民大道與敦化南路1段交接口,圓形,覆蓋人孔,無,使用,實測,3.87,1.96,1.91,5.593,,5.793
4345,'4345-F26',305407.655,2770872.112,中山抽水站排水系統,松山區,敦化里,市民大道與敦化南路1段交接口,圓形,虛人孔,無,停用,原圖轉繪,3.87,1.96,1.91,5.793,,5.793
4345,'4345-29',305407.599,2770875.68,中山抽水站排水系統,松山區,敦化里,市民大道與敦化南路1段交接口,圓形,覆蓋人孔,無,使用,實測,3.8,1.96,1.84,5.575,,5.775
4445,'4445-78',305743.426,2771005.714,中山抽水站排水系統,松山區,敦化里,八德路2段74巷72之1號,圓形,覆蓋人孔,無,使用,實測,2.43,1.72,0.71,5.6,,5.8
4445,'4445-79',305703.008,2771004.903,中山抽水站排水系統,松山區,敦化里,八德路3段12巷51弄44號,圓形,正常人孔,無,使用,實測,2.39,1.57,0.82,5.76,,5.76
4445,'4445-80',305635.684,2771003.164,中山抽水站排水系統,松山區,敦化里,八德路3段12巷51弄20號,圓形,正常人孔,無,使用,實測,2.32,1.55,0.77,5.553,,5.553
4344,'4344-19',305572.147,2770471.417,中山抽水站排水系統,大安區,建倫里,忠孝東路4段172號,圓形,正常人孔,無,使用,實測,2.63,1.91,0.72,5.159,,5.159
4344,'4344-20',305467.081,2770474.728,中山抽水站排水系統,大安區,建倫里,忠孝東路4段148號,圓形,覆蓋人孔,無,使用,實測,2.96,2.24,0.72,4.733,,4.933
4344,'4344-21',305417.853,2770475.935,中山抽水站排水系統,大安區,建倫里,忠孝東路4段135號,圓形,正常人孔,無,使用,實測,3.35,2.33,1.02,5.233,,5.233
4344,'4344-22',305417.313,2770466.101,中山抽水站排水系統,大安區,建倫里,忠孝東路4段135號,圓形,正常人孔,無,使用,實測,3.34,2.42,0.92,5.25,,5.25
4344,'4344-221',305413.762,2770466.315,中山抽水站排水系統,大安區,建倫里,忠孝東路4段135號,圓形,覆蓋人孔,無,使用,實測,3.6,2.2,1.4,5.003,,5.203
4344,'4344-222',305379.394,2770458.849,中山抽水站排水系統,大安區,仁愛里,忠孝東路4段135號,圓形,覆蓋人孔,無,使用,實測,3.67,2.2,1.47,5.366,,5.566
4344,'4344-24',305571.081,2770497.116,中山抽水站排水系統,大安區,建安里,忠孝東路4段117號,圓形,正常人孔,無,使用,實測,3.1,2.75,0.35,5.227,,5.227
4345,'4345-32',305470.061,2770501.477,中山抽水站排水系統,大安區,建安里,忠孝敦化站(東區地下街7號出入口),圓形,正常人孔,無,使用,實測,2.94,2.21,0.73,4.961,,4.961
4345,'4345-33',305427.583,2770502.84,中山抽水站排水系統,大安區,建安里,忠孝敦化站(東區地下街7號出入口),圓形,正常人孔,無,使用,實測,3.38,2.19,1.19,4.994,,4.994
4345,'4345-34',305415.681,2770508.815,中山抽水站排水系統,大安區,建安里,忠孝敦化站(東區地下街8號出入口),方形,正常人孔,無,使用,實測,3.51,2.35,1.16,5.072,,5.072
4345,'4345-341',305413.654,2770531.76,中山抽水站排水系統,大安區,建安里,敦化南路1段209之1號,圓形,正常人孔,無,使用,實測,3.69,2.41,1.28,5.039,,5.039
4444,'4444-031',305971.716,2770491.535,中山抽水站排水系統,大安區,華聲里,忠孝東路4段289號,圓形,覆蓋人孔,無,使用,實測,2.53,1.38,1.15,7.064,,7.264
4444,'4444-04',305956.34,2770493.161,中山抽水站排水系統,大安區,華聲里,忠孝東路4段270號,圓形,正常人孔,無,使用,實測,3.51,1.64,1.87,7.406,,7.406
4444,'4444-05',305951.989,2770494.497,中山抽水站排水系統,大安區,華聲里,忠孝東路4段289號,圓形,正常人孔,無,使用,實測,3.75,2.61,1.14,7.458,,7.458
4444,'4444-051',305937.987,2770492.703,中山抽水站排水系統,大安區,車層里,忠孝東路4段287號,圓形,覆蓋人孔,無,使用,實測,3.23,1.42,1.81,7.094,,7.294
4444,'4444-052',305918.108,2770494.696,中山抽水站排水系統,大安區,車層里,忠孝東路4段285號,方形,正常人孔,無,使用,實測,3.5,1.58,1.92,7.311,,7.311
4444,'4444-053',305896.257,2770494.208,中山抽水站排水系統,大安區,車層里,延吉街70巷5弄弄口,圓形,覆蓋人孔,無,使用,實測,2.92,1.6,1.32,6.783,,6.983
4444,'4444-06',305893.699,2770494.439,中山抽水站排水系統,大安區,車層里,忠孝東路4段233號,圓形,覆蓋人孔,無,使用,實測,2.93,1.6,1.33,6.84,,7.04
4444,'4444-061',305872.783,2770495.554,中山抽水站排水系統,大安區,車層里,忠孝東路4段233號,方形,正常人孔,無,使用,實測,3.12,1.65,1.47,6.784,,6.784
4444,'4444-062',305852.089,2770495.953,中山抽水站排水系統,大安區,車層里,忠孝東路4段233號,方形,正常人孔,無,使用,實測,2.9,1.6,1.3,6.642,,6.642
4444,'4444-063',305831.234,2770496.283,中山抽水站排水系統,大安區,車層里,忠孝東路4段231之1號,方形,正常人孔,無,使用,實測,2.79,1.62,1.17,6.497,,6.497
4444,'4444-064',305810.436,2770496.672,中山抽水站排水系統,大安區,車層里,忠孝東路4段231號,方形,正常人孔,無,使用,實測,2.89,1.66,1.23,6.302,,6.302
4444,'4444-07',305797.207,2770497.294,中山抽水站排水系統,大安區,車層里,忠孝東路4段233巷巷口,圓形,正常人孔,無,使用,實測,3.14,1.64,1.5,6.241,,6.241
4444,'4444-071',305783.082,2770495.475,中山抽水站排水系統,大安區,建安里,忠孝東路4段223巷巷口,圓形,覆蓋人孔,無,使用,實測,3.09,1.71,1.38,5.619,,5.819
4444,'4444-072',305763.656,2770495.831,中山抽水站排水系統,大安區,建安里,忠孝東路4段221號,圓形,覆蓋人孔,無,使用,實測,2.96,1.62,1.34,5.608,,5.808
4444,'4444-073',305734.435,2770494.433,中山抽水站排水系統,大安區,建安里,忠孝東路4段211號,圓形,覆蓋人孔,無,使用,實測,2.95,2.73,0.22,5.695,,5.895
4346,'4346-20',305580.83,2771237.171,中山抽水站排水系統,松山區,美仁里,八德路3段20號,圓形,覆蓋人孔,無,使用,原圖轉繪,1.94,1.7,0.24,4.627,,4.827
4346,'4346-22',305527.05,2771236.79,中山抽水站排水系統,松山區,美仁里,台灣電視事業股份有限公司大門對面(台視公車站牌旁),圓形,覆蓋人孔,無,使用,實測,2.1,1.29,0.81,4.261,,4.461
4346,'4346-25',305442.437,2771238.056,中山抽水站排水系統,松山區,美仁里,敦化南路一段與八德路二段交街口,圓形,正常人孔,無,使用,實測,2.88,2.36,0.52,4.499,,4.499
4346,'4346-26',305422.408,2771265.19,中山抽水站排水系統,松山區,美仁里,敦化北路與八德路2段交接口,圓形,正常人孔,無,使用,實測,2.77,1.4,1.37,4.642,,4.642
4346,'4346-28',305414.675,2771265.192,中山抽水站排水系統,松山區,美仁里,敦化北路與八德路2段交接口,圓形,正常人孔,無,使用,實測,2.65,1.4,1.25,4.415,,4.415
4445,'4445-76',305870.893,2770913.595,中山抽水站排水系統,松山區,吉仁里,延吉街45號,圓形,正常人孔,無,使用,實測,2.11,1.65,0.46,7.397,,7.397
4445,'4445-77',305861.166,2770999.897,中山抽水站排水系統,松山區,吉仁里,延吉街27號,圓形,覆蓋人孔,無,使用,實測,2.27,1.62,0.65,7.021,,7.221
4446,'4446-53',305845.654,2771122.491,中山抽水站排水系統,松山區,吉仁里,延吉街7-5號,圓形,正常人孔,無,使用,實測,2.59,1.51,1.08,6.718,,6.718
4446,'4446-54',305837.85,2771220.253,中山抽水站排水系統,松山區,吉仁里,八德路延吉街口(7-6號),圓形,覆蓋人孔,無,停用,原圖轉繪,2.59,1.51,1.08,6.05,,6.25
4446,'4446-58',305648.57,2771237.178,中山抽水站排水系統,松山區,美仁里,台視電視公司車站站牌,圓形,正常人孔,無,使用,實測,2.15,1.8,0.35,4.929,,4.929
4446,'4446-59',305620.218,2771236.04,中山抽水站排水系統,松山區,美仁里,八德路三段城市舞台,圓形,覆蓋人孔,無,使用,實測,1.95,1.5,0.45,4.754,,4.954
